#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ARRB1	CXCR2	9606.ENSP00000409581	9606.ENSP00000319635	0	0	0	0	0.081	0.341	0.650	0.806	0.953
ARRB1	MAP3K5	9606.ENSP00000409581	9606.ENSP00000351908	0	0	0	0	0.054	0.625	0	0.772	0.912
ARRB1	PDE4A	9606.ENSP00000409581	9606.ENSP00000370078	0	0	0	0	0.048	0.095	0	0.949	0.952
ARRB1	KSR1	9606.ENSP00000409581	9606.ENSP00000381958	0	0	0	0	0.049	0.068	0.400	0.586	0.750
ARRB1	PTH1R	9606.ENSP00000409581	9606.ENSP00000402723	0	0	0	0	0.053	0	0.900	0.816	0.981
ARRB1	ARRB2	9606.ENSP00000409581	9606.ENSP00000403701	0	0	0.052	0.976	0.092	0.781	0.900	0.416	0.986
ARRB1	IGF1R	9606.ENSP00000409581	9606.ENSP00000497069	0	0	0	0	0	0.632	0	0.370	0.758
ARRB1	CCR3	9606.ENSP00000409581	9606.ENSP00000441600	0	0	0	0	0.097	0.108	0.650	0.289	0.772
ARRB1	GPR161	9606.ENSP00000409581	9606.ENSP00000441039	0	0	0	0	0.086	0.108	0.900	0.379	0.942
ARRB1	CLTC	9606.ENSP00000409581	9606.ENSP00000479606	0	0	0	0	0.044	0.852	0.500	0.485	0.958
ARRB2	CCR7	9606.ENSP00000403701	9606.ENSP00000246657	0	0	0	0	0.084	0.108	0.650	0.594	0.868
ARRB2	MDM2	9606.ENSP00000403701	9606.ENSP00000258149	0	0	0	0	0.054	0.891	0	0.890	0.987
ARRB2	IQGAP1	9606.ENSP00000403701	9606.ENSP00000268182	0	0	0	0	0.060	0	0.400	0.519	0.705
ARRB2	EGFR	9606.ENSP00000403701	9606.ENSP00000275493	0	0	0	0	0.060	0.621	0	0.446	0.785
ARRB2	HTR2C	9606.ENSP00000403701	9606.ENSP00000276198	0	0	0	0	0	0.280	0	0.647	0.735
ARRB2	CXCR2	9606.ENSP00000403701	9606.ENSP00000319635	0	0	0	0	0.122	0.108	0.650	0.648	0.890
ARRB2	MAP3K5	9606.ENSP00000403701	9606.ENSP00000351908	0	0	0	0	0.056	0.609	0	0.969	0.987
ARRB2	FGR	9606.ENSP00000403701	9606.ENSP00000363117	0	0	0	0	0.184	0.060	0	0.706	0.755
ARRB2	PDE4A	9606.ENSP00000403701	9606.ENSP00000370078	0	0	0	0	0.060	0.091	0	0.933	0.938
ARRB2	KSR1	9606.ENSP00000403701	9606.ENSP00000381958	0	0	0	0	0.049	0.068	0.400	0.529	0.716
ARRB2	PTH1R	9606.ENSP00000403701	9606.ENSP00000402723	0	0	0	0	0.053	0	0.900	0.814	0.980
ARRB2	SUCLG2	9606.ENSP00000403701	9606.ENSP00000419325	0	0	0	0	0	0.084	0	0.741	0.752
ARRB2	CCR3	9606.ENSP00000403701	9606.ENSP00000441600	0	0	0	0	0.102	0.108	0.650	0.306	0.779
ARRB2	IGF1R	9606.ENSP00000403701	9606.ENSP00000497069	0	0	0	0	0.042	0.740	0	0.315	0.814
ARRB2	CLTC	9606.ENSP00000403701	9606.ENSP00000479606	0	0	0	0	0	0.775	0.500	0.454	0.933
ARRB2	GPR161	9606.ENSP00000403701	9606.ENSP00000441039	0	0	0	0	0.086	0.108	0.900	0.648	0.967
ARRB2	ARRB1	9606.ENSP00000403701	9606.ENSP00000409581	0	0	0.052	0.976	0.092	0.781	0.900	0.416	0.986
ASB1	ELOC	9606.ENSP00000264607	9606.ENSP00000478121	0	0	0	0	0	0.634	0.400	0.373	0.850
ASB8	ELOC	9606.ENSP00000445622	9606.ENSP00000478121	0	0	0	0	0.042	0.784	0.400	0.135	0.878
ASCL1	FOXA2	9606.ENSP00000266744	9606.ENSP00000400341	0	0	0	0	0.047	0.055	0	0.732	0.738
ASCL1	NES	9606.ENSP00000266744	9606.ENSP00000357206	0	0	0	0	0	0.163	0	0.707	0.744
ASCL1	MYT1L	9606.ENSP00000266744	9606.ENSP00000497479	0	0	0	0	0.134	0	0	0.960	0.964
ASNSD1	FH	9606.ENSP00000260952	9606.ENSP00000355518	0	0	0	0	0.082	0	0.673	0.116	0.711
ASNSD1	SMIM27	9606.ENSP00000260952	9606.ENSP00000490275	0	0	0	0	0	0	0	0.781	0.781
ATAD3A	PHB2	9606.ENSP00000368030	9606.ENSP00000441875	0	0	0	0	0.250	0.599	0	0.357	0.789
ATF6	HSPA5	9606.ENSP00000356919	9606.ENSP00000324173	0	0	0	0	0.074	0.301	0.900	0.999	0.999
ATF6	MBTPS1	9606.ENSP00000356919	9606.ENSP00000344223	0	0	0	0	0.085	0	0.750	0.899	0.974
ATF6	MAP3K5	9606.ENSP00000356919	9606.ENSP00000351908	0	0	0	0	0.063	0	0	0.706	0.712
ATF6	ATF6B	9606.ENSP00000356919	9606.ENSP00000364349	0	0	0	0.768	0	0.535	0.900	0.246	0.961
ATF6B	HSPA5	9606.ENSP00000364349	9606.ENSP00000324173	0	0	0	0	0	0.095	0	0.813	0.824
ATF6B	MBTPS1	9606.ENSP00000364349	9606.ENSP00000344223	0	0	0	0	0.053	0	0	0.784	0.786
ATF6B	CREB5	9606.ENSP00000364349	9606.ENSP00000350359	0	0	0	0	0	0	0.900	0.128	0.909
ATF6B	ATF6	9606.ENSP00000364349	9606.ENSP00000356919	0	0	0	0.768	0	0.535	0.900	0.246	0.961
ATP6V0A4	ATP6V1G1	9606.ENSP00000308122	9606.ENSP00000363162	0	0	0	0	0.078	0.951	0.720	0.743	0.996
ATP6V0A4	ATP6V0B	9606.ENSP00000308122	9606.ENSP00000434729	0.061	0	0	0	0.402	0.966	0.925	0.763	0.999
ATP6V0A4	ATP6V1H	9606.ENSP00000308122	9606.ENSP00000352522	0	0	0	0	0.085	0.966	0.900	0.751	0.999
ATP6V0B	ATP6V0A4	9606.ENSP00000434729	9606.ENSP00000308122	0.061	0	0	0	0.402	0.966	0.925	0.763	0.999
ATP6V0B	ATP6V1H	9606.ENSP00000434729	9606.ENSP00000352522	0	0	0	0	0.173	0.990	0.967	0.856	0.999
ATP6V0B	ATP6V1G1	9606.ENSP00000434729	9606.ENSP00000363162	0	0	0	0	0.178	0.955	0.720	0.839	0.998
ATP6V1G1	ATP6V0A4	9606.ENSP00000363162	9606.ENSP00000308122	0	0	0	0	0.078	0.951	0.720	0.743	0.996
ATP6V1G1	ATP6V1H	9606.ENSP00000363162	9606.ENSP00000352522	0	0	0	0	0.140	0.975	0.720	0.760	0.998
ATP6V1G1	ATP6V0B	9606.ENSP00000363162	9606.ENSP00000434729	0	0	0	0	0.178	0.955	0.720	0.839	0.998
ATP6V1H	EGFR	9606.ENSP00000352522	9606.ENSP00000275493	0	0	0	0	0.042	0.220	0.650	0	0.715
ATP6V1H	ATP6V0A4	9606.ENSP00000352522	9606.ENSP00000308122	0	0	0	0	0.085	0.966	0.900	0.751	0.999
ATP6V1H	ATP6V1G1	9606.ENSP00000352522	9606.ENSP00000363162	0	0	0	0	0.140	0.975	0.720	0.760	0.998
ATP6V1H	ATP6V0B	9606.ENSP00000352522	9606.ENSP00000434729	0	0	0	0	0.173	0.990	0.967	0.856	0.999
ATXN2	ITPR1	9606.ENSP00000446576	9606.ENSP00000306253	0	0	0	0	0.044	0	0.900	0.969	0.996
ATXN2	HNRNPA1	9606.ENSP00000446576	9606.ENSP00000341826	0	0	0	0	0.044	0.147	0	0.754	0.782
B3GAT1	CCR7	9606.ENSP00000433847	9606.ENSP00000246657	0	0	0	0	0	0	0	0.722	0.722
B3GAT1	CD27	9606.ENSP00000433847	9606.ENSP00000266557	0	0	0	0	0	0	0	0.861	0.861
B3GAT1	CD8A	9606.ENSP00000433847	9606.ENSP00000386559	0	0	0	0	0.127	0	0	0.842	0.856
BAK1	BID	9606.ENSP00000363591	9606.ENSP00000318822	0	0	0	0	0.055	0.975	0.900	0.656	0.999
BAK1	C8A	9606.ENSP00000363591	9606.ENSP00000354458	0	0	0	0	0	0	0.720	0	0.720
BBIP1	MCHR1	9606.ENSP00000433157	9606.ENSP00000249016	0	0	0	0	0	0	0.500	0.552	0.766
BBIP1	RAC2	9606.ENSP00000433157	9606.ENSP00000249071	0	0	0	0	0	0	0	0.760	0.760
BDKRB1	GPR37L1	9606.ENSP00000216629	9606.ENSP00000356251	0	0	0	0	0	0	0.500	0.494	0.736
BDKRB1	F2	9606.ENSP00000216629	9606.ENSP00000308541	0	0	0	0	0.044	0.052	0.900	0.115	0.909
BDNF	PDGFRA	9606.ENSP00000414303	9606.ENSP00000257290	0	0	0	0	0	0.095	0.650	0.594	0.860
BDNF	FLT4	9606.ENSP00000414303	9606.ENSP00000261937	0	0	0	0	0	0	0.650	0.220	0.715
BDNF	EGFR	9606.ENSP00000414303	9606.ENSP00000275493	0	0	0	0	0.107	0	0.650	0.639	0.877
BDNF	HAP1	9606.ENSP00000414303	9606.ENSP00000334002	0	0	0	0	0	0.292	0	0.765	0.826
BDNF	RET	9606.ENSP00000414303	9606.ENSP00000347942	0	0	0	0	0	0	0	0.741	0.741
BDNF	NES	9606.ENSP00000414303	9606.ENSP00000357206	0	0	0	0	0.067	0	0	0.753	0.759
BDNF	HDAC1	9606.ENSP00000414303	9606.ENSP00000362649	0	0	0	0	0	0	0.500	0.475	0.726
BDNF	GRB2	9606.ENSP00000414303	9606.ENSP00000376345	0	0	0	0	0	0	0.500	0.577	0.779
BDNF	GAP43	9606.ENSP00000414303	9606.ENSP00000377372	0	0	0	0	0.062	0	0	0.742	0.748
BDNF	CPE	9606.ENSP00000414303	9606.ENSP00000386104	0	0	0	0	0	0	0	0.747	0.747
BDNF	IGF1R	9606.ENSP00000414303	9606.ENSP00000497069	0	0	0	0	0	0.044	0.650	0.745	0.907
BDNF	GRIN2B	9606.ENSP00000414303	9606.ENSP00000477455	0	0	0	0	0.056	0	0.500	0.867	0.931
BICRAL	SMARCE1	9606.ENSP00000313933	9606.ENSP00000323967	0	0	0	0	0.084	0	0.900	0.553	0.955
BID	TNFRSF1A	9606.ENSP00000318822	9606.ENSP00000162749	0	0	0	0	0.125	0.448	0	0.620	0.800
BID	NOD2	9606.ENSP00000318822	9606.ENSP00000300589	0	0	0	0	0.125	0	0	0.680	0.708
BID	FAS	9606.ENSP00000318822	9606.ENSP00000498466	0	0	0	0	0.118	0.742	0	0.486	0.873
BID	BAK1	9606.ENSP00000318822	9606.ENSP00000363591	0	0	0	0	0.055	0.975	0.900	0.656	0.999
BIN2	BIN3	9606.ENSP00000498807	9606.ENSP00000276416	0	0	0	0	0	0	0	0.989	0.989
BIN2	AMPH	9606.ENSP00000498807	9606.ENSP00000348602	0	0	0	0.806	0	0.765	0	0.077	0.774
BIN3	BIN2	9606.ENSP00000276416	9606.ENSP00000498807	0	0	0	0	0	0	0	0.989	0.989
BLNK	CD22	9606.ENSP00000224337	9606.ENSP00000085219	0	0	0	0	0.162	0	0	0.714	0.750
BLNK	CD72	9606.ENSP00000224337	9606.ENSP00000259633	0	0	0	0	0.250	0.292	0	0.507	0.715
BLNK	PRKCB	9606.ENSP00000224337	9606.ENSP00000496129	0	0	0	0	0.076	0	0	0.724	0.734
BLNK	PAX5	9606.ENSP00000224337	9606.ENSP00000350844	0	0	0	0	0.208	0	0	0.710	0.760
BLNK	CD19	9606.ENSP00000224337	9606.ENSP00000313419	0	0	0	0	0.280	0	0	0.910	0.932
BLNK	VAV3	9606.ENSP00000224337	9606.ENSP00000359073	0	0	0	0	0.138	0.317	0.900	0.386	0.959
BLNK	CD79B	9606.ENSP00000224337	9606.ENSP00000376544	0	0	0	0	0.217	0	0.400	0.925	0.961
BLNK	LYN	9606.ENSP00000224337	9606.ENSP00000428924	0	0	0	0	0.092	0.292	0.900	0.986	0.999
BLNK	GRB2	9606.ENSP00000224337	9606.ENSP00000376345	0	0	0	0	0	0.844	0.900	0.972	0.999
BLNK	PLCG2	9606.ENSP00000224337	9606.ENSP00000482457	0	0	0	0	0.113	0.319	0.900	0.998	0.999
BMP15	FST	9606.ENSP00000252677	9606.ENSP00000256759	0	0	0	0	0	0.113	0	0.884	0.893
BMP2	FSTL3	9606.ENSP00000368104	9606.ENSP00000166139	0	0	0	0	0.067	0.113	0	0.687	0.719
BMP2	IBSP	9606.ENSP00000368104	9606.ENSP00000226284	0	0	0	0	0	0	0	0.773	0.773
BMP2	SOX9	9606.ENSP00000368104	9606.ENSP00000245479	0	0	0	0	0.067	0.057	0	0.808	0.816
BMP2	FST	9606.ENSP00000368104	9606.ENSP00000256759	0	0	0	0	0.070	0.113	0	0.802	0.823
BMP2	IHH	9606.ENSP00000368104	9606.ENSP00000295731	0	0	0	0	0.048	0.106	0	0.754	0.772
BMP2	ACVR2B	9606.ENSP00000368104	9606.ENSP00000340361	0	0	0	0	0.050	0.933	0.900	0.954	0.999
BMP2	GDF5	9606.ENSP00000368104	9606.ENSP00000363492	0	0	0	0.737	0	0	0.400	0.834	0.896
BMP2	ALPL	9606.ENSP00000368104	9606.ENSP00000363973	0	0	0	0	0.044	0	0	0.756	0.757
BMP2	MSX1	9606.ENSP00000368104	9606.ENSP00000372170	0	0	0	0	0.050	0	0	0.795	0.797
BMP8A	BMP8B	9606.ENSP00000327440	9606.ENSP00000361915	0	0	0.047	0.987	0.061	0	0.900	0.049	0.903
BMP8A	ACVR2B	9606.ENSP00000327440	9606.ENSP00000340361	0	0	0	0	0.048	0.126	0.900	0.535	0.956
BMP8B	BMP8A	9606.ENSP00000361915	9606.ENSP00000327440	0	0	0.047	0.987	0.061	0	0.900	0.049	0.903
BMP8B	ACVR2B	9606.ENSP00000361915	9606.ENSP00000340361	0	0	0	0	0.048	0.126	0.900	0.321	0.936
BMX	PLEK	9606.ENSP00000350224	9606.ENSP00000234313	0	0	0	0	0.075	0	0	0.703	0.713
BMX	STAP1	9606.ENSP00000350224	9606.ENSP00000265404	0	0	0	0	0.042	0.054	0	0.770	0.773
BORA	BTRC	9606.ENSP00000479266	9606.ENSP00000359206	0	0	0	0	0	0.420	0.500	0.221	0.754
BPTF	H3-3B	9606.ENSP00000307208	9606.ENSP00000254810	0	0	0	0	0.060	0.962	0	0.959	0.998
BRD8	SRCAP	9606.ENSP00000254900	9606.ENSP00000262518	0	0	0	0	0	0.107	0.540	0.611	0.826
BRD8	KAT5	9606.ENSP00000254900	9606.ENSP00000340330	0	0	0	0	0.060	0.880	0.900	0.853	0.998
BRIX1	MRM2	9606.ENSP00000338862	9606.ENSP00000242257	0	0	0	0	0.260	0.557	0	0.260	0.736
BRIX1	UTP3	9606.ENSP00000338862	9606.ENSP00000254803	0	0	0	0	0.749	0	0	0	0.749
BRIX1	NAT10	9606.ENSP00000338862	9606.ENSP00000257829	0	0	0	0	0.839	0	0	0.135	0.855
BRIX1	WDR3	9606.ENSP00000338862	9606.ENSP00000308179	0	0	0	0	0.870	0	0	0.178	0.889
BRIX1	RPL15	9606.ENSP00000338862	9606.ENSP00000309334	0	0	0	0	0.125	0.922	0	0	0.929
BRIX1	RPP38	9606.ENSP00000338862	9606.ENSP00000478982	0	0	0	0	0.616	0.446	0	0.253	0.827
BRIX1	POLR2E	9606.ENSP00000338862	9606.ENSP00000478303	0	0	0	0	0.834	0	0	0	0.834
BRIX1	DNTTIP2	9606.ENSP00000338862	9606.ENSP00000411010	0	0	0	0	0.849	0	0	0.070	0.854
BRIX1	DKC1	9606.ENSP00000338862	9606.ENSP00000358563	0	0	0	0	0.851	0	0	0.159	0.870
BRIX1	WDR43	9606.ENSP00000338862	9606.ENSP00000384302	0	0	0	0	0.868	0	0	0.179	0.887
BRIX1	UTP11	9606.ENSP00000338862	9606.ENSP00000362105	0	0	0	0	0.902	0	0	0.329	0.931
BRIX1	GNL2	9606.ENSP00000338862	9606.ENSP00000362153	0	0	0	0	0.855	0.447	0	0.347	0.943
BRIX1	FTSJ3	9606.ENSP00000338862	9606.ENSP00000396673	0	0	0	0	0.590	0.906	0	0.277	0.970
BRIX1	NSA2	9606.ENSP00000338862	9606.ENSP00000483484	0	0	0	0	0.712	0.936	0	0.352	0.987
BRIX1	NOC3L	9606.ENSP00000338862	9606.ENSP00000360412	0	0	0	0	0.866	0.963	0	0.460	0.997
BRIX1	EBNA1BP2	9606.ENSP00000338862	9606.ENSP00000407323	0	0	0	0	0.946	0.993	0	0.460	0.999
BST2	BTRC	9606.ENSP00000252593	9606.ENSP00000359206	0	0	0	0	0	0.510	0	0.519	0.754
BST2	MX2	9606.ENSP00000252593	9606.ENSP00000333657	0	0	0	0	0.357	0	0	0.703	0.801
BTNL3	XDH	9606.ENSP00000341787	9606.ENSP00000368727	0	0	0	0	0.059	0	0	0.969	0.969
BTNL8	XDH	9606.ENSP00000342197	9606.ENSP00000368727	0	0	0	0	0.047	0	0	0.969	0.969
BTRC	BST2	9606.ENSP00000359206	9606.ENSP00000252593	0	0	0	0	0	0.510	0	0.519	0.754
BTRC	MDM2	9606.ENSP00000359206	9606.ENSP00000258149	0	0	0	0	0.059	0.292	0.900	0.477	0.960
BTRC	CUL3	9606.ENSP00000359206	9606.ENSP00000264414	0	0	0	0	0.099	0.422	0	0.880	0.932
BTRC	LEF1	9606.ENSP00000359206	9606.ENSP00000265165	0	0	0	0	0	0.071	0.500	0.494	0.744
BTRC	RPS27A	9606.ENSP00000359206	9606.ENSP00000272317	0	0	0	0	0.046	0.802	0.500	0.109	0.904
BTRC	CUL1	9606.ENSP00000359206	9606.ENSP00000326804	0	0	0	0	0.080	0.999	0.900	0.998	0.999
BTRC	BORA	9606.ENSP00000359206	9606.ENSP00000479266	0	0	0	0	0	0.420	0.500	0.221	0.754
BTRC	HNRNPU	9606.ENSP00000359206	9606.ENSP00000491215	0	0	0	0	0	0.715	0	0.463	0.840
BTRC	UBC	9606.ENSP00000359206	9606.ENSP00000441543	0	0	0	0	0.046	0.859	0.500	0.136	0.934
BTRC	IKBKB	9606.ENSP00000359206	9606.ENSP00000430684	0	0	0	0	0.049	0.708	0.500	0.687	0.950
BTRC	UBE2D2	9606.ENSP00000359206	9606.ENSP00000381717	0	0	0	0	0	0.932	0.800	0.332	0.990
BUB3	CENPA	9606.ENSP00000357858	9606.ENSP00000336868	0	0	0	0	0.131	0.095	0.500	0.694	0.863
BUB3	HDAC1	9606.ENSP00000357858	9606.ENSP00000362649	0	0	0	0	0.292	0.310	0	0.467	0.717
BUB3	DSN1	9606.ENSP00000357858	9606.ENSP00000389810	0	0	0	0	0.094	0.048	0.500	0.510	0.760
BUB3	MAPRE1	9606.ENSP00000357858	9606.ENSP00000364721	0	0	0	0	0.149	0.295	0.500	0.353	0.780
BUB3	ZNF207	9606.ENSP00000357858	9606.ENSP00000378165	0	0	0	0	0.188	0.919	0	0.962	0.997
BUD31	AQR	9606.ENSP00000386023	9606.ENSP00000156471	0	0	0	0	0.049	0.988	0.900	0.088	0.998
BUD31	RBM22	9606.ENSP00000386023	9606.ENSP00000199814	0	0	0	0	0.190	0.994	0.900	0.855	0.999
BUD31	SNRPB2	9606.ENSP00000386023	9606.ENSP00000246071	0	0	0	0	0.168	0.967	0.900	0.280	0.997
BUD31	DHX8	9606.ENSP00000386023	9606.ENSP00000262415	0	0	0	0	0.064	0.918	0.900	0.677	0.997
BUD31	LSM3	9606.ENSP00000386023	9606.ENSP00000302160	0	0	0	0	0.180	0.800	0	0.454	0.902
BUD31	EEF2	9606.ENSP00000386023	9606.ENSP00000307940	0	0	0	0	0.077	0.646	0	0.185	0.710
BUD31	SNRNP200	9606.ENSP00000386023	9606.ENSP00000317123	0	0	0	0	0.102	0.991	0	0.537	0.995
BUD31	SF3B2	9606.ENSP00000386023	9606.ENSP00000318861	0	0	0	0	0.082	0.991	0	0.360	0.994
BUD31	NCBP2	9606.ENSP00000386023	9606.ENSP00000326806	0	0	0	0	0.085	0.800	0	0	0.809
BUD31	CIR1	9606.ENSP00000386023	9606.ENSP00000339723	0	0	0	0	0.066	0.800	0	0	0.805
BUD31	SNRPD2	9606.ENSP00000386023	9606.ENSP00000342374	0	0	0	0	0.388	0.991	0.900	0.164	0.999
BUD31	CDC40	9606.ENSP00000386023	9606.ENSP00000357928	0	0	0	0	0.083	0.994	0.900	0.599	0.999
BUD31	RNF113A	9606.ENSP00000386023	9606.ENSP00000360497	0	0	0	0	0.083	0.965	0	0.489	0.982
BUD31	RBM41	9606.ENSP00000386023	9606.ENSP00000361557	0	0	0	0	0.110	0.749	0	0.046	0.768
BUD31	LSM2	9606.ENSP00000386023	9606.ENSP00000364813	0	0	0	0	0.124	0.836	0	0.147	0.867
BUD31	DHX16	9606.ENSP00000386023	9606.ENSP00000365625	0	0	0	0	0.064	0.964	0	0.375	0.977
BUD31	LSM5	9606.ENSP00000386023	9606.ENSP00000410758	0	0	0	0	0.113	0.800	0	0.179	0.841
BUD31	SNW1	9606.ENSP00000386023	9606.ENSP00000451129	0	0	0	0	0.139	0.995	0.900	0.758	0.999
C11orf68	EIF4H	9606.ENSP00000398350	9606.ENSP00000265753	0	0	0	0	0.206	0.786	0	0	0.822
C12orf43	CINP	9606.ENSP00000442224	9606.ENSP00000216756	0	0	0	0	0.774	0	0	0	0.774
C12orf49	MBTPS1	9606.ENSP00000261318	9606.ENSP00000344223	0	0	0	0	0	0.228	0	0.751	0.799
C3	CPB2	9606.ENSP00000245907	9606.ENSP00000181383	0	0	0	0	0.087	0.045	0.400	0.674	0.807
C3	TTR	9606.ENSP00000245907	9606.ENSP00000237014	0	0	0	0	0.090	0	0	0.771	0.782
C3	F7	9606.ENSP00000245907	9606.ENSP00000364731	0	0	0	0	0.073	0.127	0.540	0.295	0.702
C3	CD19	9606.ENSP00000245907	9606.ENSP00000313419	0	0	0	0	0.045	0	0.500	0.434	0.706
C3	F11	9606.ENSP00000245907	9606.ENSP00000384957	0	0	0	0	0.096	0.127	0.540	0.314	0.717
C3	C8A	9606.ENSP00000245907	9606.ENSP00000354458	0	0	0	0	0.115	0.045	0	0.799	0.816
C3	F2	9606.ENSP00000245907	9606.ENSP00000308541	0	0	0	0	0.109	0.127	0.540	0.689	0.874
C3	CFHR3	9606.ENSP00000245907	9606.ENSP00000356395	0	0	0	0	0.049	0.292	0.700	0.963	0.991
C8A	C3	9606.ENSP00000354458	9606.ENSP00000245907	0	0	0	0	0.115	0.045	0	0.799	0.816
C8A	BAK1	9606.ENSP00000354458	9606.ENSP00000363591	0	0	0	0	0	0	0.720	0	0.720
C8A	C8G	9606.ENSP00000354458	9606.ENSP00000360697	0	0	0	0	0.297	0.926	0.900	0.984	0.999
C8G	C8A	9606.ENSP00000360697	9606.ENSP00000354458	0	0	0	0	0.297	0.926	0.900	0.984	0.999
CA4	CYP24A1	9606.ENSP00000300900	9606.ENSP00000216862	0	0	0	0	0.076	0	0	0.761	0.770
CA4	FSCN2	9606.ENSP00000300900	9606.ENSP00000334665	0	0	0	0	0	0	0	0.719	0.719
CACNA1H	GNB2	9606.ENSP00000334198	9606.ENSP00000305260	0	0	0	0	0.044	0	0	0.829	0.829
CACNA1H	CACNB1	9606.ENSP00000334198	9606.ENSP00000377840	0	0	0	0	0	0	0.540	0.502	0.761
CACNA1H	CACNA2D2	9606.ENSP00000334198	9606.ENSP00000418081	0	0	0	0	0.137	0	0.540	0.582	0.820
CACNA1H	CAV3	9606.ENSP00000334198	9606.ENSP00000341940	0	0	0	0	0.045	0.288	0	0.875	0.908
CACNA2D2	CACNA1H	9606.ENSP00000418081	9606.ENSP00000334198	0	0	0	0	0.137	0	0.540	0.582	0.820
CACNA2D2	CACNB1	9606.ENSP00000418081	9606.ENSP00000377840	0	0	0	0	0.085	0.401	0.540	0.817	0.947
CACNB1	CACNA1H	9606.ENSP00000377840	9606.ENSP00000334198	0	0	0	0	0	0	0.540	0.502	0.761
CACNB1	CACNA2D2	9606.ENSP00000377840	9606.ENSP00000418081	0	0	0	0	0.085	0.401	0.540	0.817	0.947
CADM3	NECTIN3	9606.ENSP00000357106	9606.ENSP00000418070	0	0	0	0.588	0	0	0.900	0.380	0.935
CALCA	RAMP3	9606.ENSP00000331746	9606.ENSP00000242249	0	0	0	0	0	0	0.900	0.869	0.986
CALCA	ADM	9606.ENSP00000331746	9606.ENSP00000436607	0	0	0	0	0	0	0.900	0.831	0.982
CALCOCO2	NIPSNAP1	9606.ENSP00000398523	9606.ENSP00000216121	0	0	0	0	0.055	0	0	0.708	0.712
CALCOCO2	NBR1	9606.ENSP00000398523	9606.ENSP00000343479	0	0	0	0	0.224	0.070	0	0.938	0.951
CALCOCO2	UBC	9606.ENSP00000398523	9606.ENSP00000441543	0	0	0	0	0.049	0.850	0	0.112	0.862
CAP1	CAPZB	9606.ENSP00000361883	9606.ENSP00000401010	0	0	0	0	0.438	0.252	0	0.408	0.730
CAP1	DBN1	9606.ENSP00000361883	9606.ENSP00000377195	0	0	0	0	0.074	0.747	0	0.219	0.801
CAPZA1	DCTN6	9606.ENSP00000263168	9606.ENSP00000221114	0	0	0	0	0.078	0.870	0.500	0.620	0.974
CAPZA1	WASHC3	9606.ENSP00000263168	9606.ENSP00000240079	0	0	0	0	0.066	0.165	0.900	0.417	0.948
CAPZA1	ARPC2	9606.ENSP00000263168	9606.ENSP00000295685	0	0	0	0	0.274	0.436	0	0.351	0.711
CAPZA1	SEPTIN7	9606.ENSP00000263168	9606.ENSP00000413507	0	0	0	0	0.771	0	0	0.065	0.776
CAPZA1	CAPZB	9606.ENSP00000263168	9606.ENSP00000401010	0	0	0	0	0.695	0.995	0.900	0.984	0.999
CAPZB	MYH9	9606.ENSP00000401010	9606.ENSP00000216181	0	0	0	0	0.153	0.248	0.500	0.422	0.791
CAPZB	DCTN6	9606.ENSP00000401010	9606.ENSP00000221114	0	0	0	0	0.055	0.945	0.500	0.344	0.980
CAPZB	WASHC3	9606.ENSP00000401010	9606.ENSP00000240079	0	0	0	0	0.058	0.300	0.900	0.241	0.943
CAPZB	CAPZA1	9606.ENSP00000401010	9606.ENSP00000263168	0	0	0	0	0.695	0.995	0.900	0.984	0.999
CAPZB	ARPC2	9606.ENSP00000401010	9606.ENSP00000295685	0	0	0	0	0.445	0.599	0	0.502	0.880
CAPZB	CAP1	9606.ENSP00000401010	9606.ENSP00000361883	0	0	0	0	0.438	0.252	0	0.408	0.730
CAPZB	DBN1	9606.ENSP00000401010	9606.ENSP00000377195	0	0	0	0	0.090	0.518	0.400	0.427	0.829
CAPZB	VPS45	9606.ENSP00000401010	9606.ENSP00000495563	0	0	0	0	0.050	0.797	0	0	0.798
CARM1	H3-3B	9606.ENSP00000325690	9606.ENSP00000254810	0	0	0	0	0.076	0.909	0	0.723	0.975
CARM1	TDRD3	9606.ENSP00000325690	9606.ENSP00000440190	0	0	0	0	0	0.086	0	0.737	0.749
CARM1	MAPK11	9606.ENSP00000325690	9606.ENSP00000333685	0	0	0	0	0.095	0.071	0.900	0.107	0.914
CARM1	NCOA1	9606.ENSP00000325690	9606.ENSP00000385216	0	0	0	0	0.049	0.528	0.400	0.923	0.976
CARS2	KARS1	9606.ENSP00000257347	9606.ENSP00000325448	0.089	0	0	0	0.139	0.072	0	0.768	0.809
CARS2	MARS1	9606.ENSP00000257347	9606.ENSP00000262027	0.099	0	0	0	0.155	0	0	0.809	0.842
CARS2	VARS1	9606.ENSP00000257347	9606.ENSP00000364815	0.101	0	0	0	0.303	0	0	0.841	0.892
CARS2	CBS	9606.ENSP00000257347	9606.ENSP00000381231	0.110	0.839	0	0	0.044	0	0	0.566	0.932
CASP4	AIM2	9606.ENSP00000388566	9606.ENSP00000357112	0	0	0	0	0.128	0	0.540	0.717	0.876
CASP4	NLRP1	9606.ENSP00000388566	9606.ENSP00000460475	0	0	0	0	0.098	0	0.540	0.749	0.887
